season,round,driver,team,circuitId,length_km,corners,laps,avg_temp,precip_mm,leak_proof_weighted_mean,leak_proof_weighted_podium_rate,leak_proof_current_mean,leak_proof_current_podium_rate,leak_proof_current_wins_rate,leak_proof_recent_form,leak_proof_consistency,leak_proof_peak_performance,leak_proof_career_mean,leak_proof_career_podium,leak_proof_last3_fin,leak_proof_points_rate,leak_proof_team_mean,leak_proof_team_podium_rate,leak_proof_circuit_mean_norm,leak_proof_circuit_podium_norm,Q1,Q2,Q3,made_Q2,made_Q3,grid_position
2025,15,alonso,aston_martin,zandvoort,4.259,14,72,25.0,0.0,12.61039501039501,0.0,12.692307692307692,0.0,0.0,10.0,16.87725855807122,16.0,11.054054054054054,0.0,11.0,0.4864864864864865,12.180555555555555,0.0,2.4070054945054924,-0.15247252747252746,,,,0,0,
2025,15,ocon,haas,zandvoort,4.259,14,72,25.0,0.0,12.336425339366516,0.0014705882352941176,12.307692307692308,0.0,0.0,8.333333333333334,17.024585358905632,19.0,12.882352941176471,0.029411764705882353,12.666666666666666,0.29411764705882354,12.62,0.02,2.022390109890109,-0.15247252747252746,,,,0,0,
2025,15,bearman,haas,zandvoort,4.259,14,72,25.0,0.0,12.587740384615383,0.0,12.615384615384615,0.0,0.0,10.0,17.724459332161075,14.0,12.0625,0.0,11.0,0.3125,12.62,0.02,2.3300824175824157,-0.15247252747252746,,,,0,0,
2025,15,gasly,alpine,zandvoort,4.259,14,72,25.0,0.0,11.743939393939394,0.0015151515151515154,11.727272727272727,0.0,0.0,11.333333333333334,16.721131911216226,18.0,12.06060606060606,0.030303030303030304,9.666666666666666,0.3939393939393939,12.595744680851064,0.02127659574468085,1.4419705294705274,-0.15247252747252746,,,,0,0,
2025,15,colapinto,alpine,zandvoort,4.259,14,72,25.0,0.0,15.101190476190474,0.0,15.166666666666666,0.0,0.0,5.333333333333334,17.768969136705678,13.0,13.857142857142858,0.0,15.666666666666666,0.14285714285714285,12.595744680851064,0.02127659574468085,4.881364468864467,-0.15247252747252746,,,,0,0,
2025,16,piastri,mclaren,monza,5.793,11,53,25.0,0.0,2.5479209979209982,0.8295218295218294,2.4615384615384617,0.8461538461538461,0.46153846153846156,19.333333333333332,17.919254799404698,20.0,4.1891891891891895,0.5135135135135135,1.6666666666666667,0.972972972972973,4.04054054054054,0.581081081081081,-7.5796153846153835,0.691510989010989,,,,0,0,
2025,16,norris,mclaren,monza,5.793,11,53,25.0,0.0,3.1907484407484406,0.8362785862785862,3.1538461538461537,0.8461538461538461,0.3076923076923077,19.666666666666668,16.778469315364234,20.0,3.891891891891892,0.6486486486486487,1.3333333333333333,0.9459459459459459,4.04054054054054,0.581081081081081,-6.887307692307692,0.691510989010989,,,,0,0,
2025,16,leclerc,ferrari,monza,5.793,11,53,25.0,0.0,5.145833333333333,0.42083333333333334,5.166666666666667,0.4166666666666667,0.0,14.333333333333332,17.069351198593292,20.0,4.75,0.5,6.666666666666667,0.8888888888888888,5.507042253521127,0.323943661971831,-4.874487179487178,0.26202380952380955,,,,0,0,
2025,16,hamilton,ferrari,monza,5.793,11,53,25.0,0.0,6.09345238095238,0.007142857142857143,6.083333333333333,0.0,0.0,16.0,17.687177952867618,20.0,6.285714285714286,0.14285714285714285,5.0,0.9428571428571428,5.507042253521127,0.323943661971831,-3.957820512820512,-0.15464285714285714,,,,0,0,
2025,16,russell,mercedes,monza,5.793,11,53,25.0,0.0,4.982328482328483,0.3775467775467775,4.923076923076923,0.38461538461538464,0.07692307692307693,14.333333333333332,16.57919198069589,20.0,6.108108108108108,0.24324324324324326,6.666666666666667,0.8918918918918919,7.244897959183674,0.20408163265306123,-5.118076923076922,0.2299725274725275,,,,0,0,
2025,16,antonelli,mercedes,monza,5.793,11,53,25.0,0.0,10.75,0.08333333333333333,10.75,0.08333333333333333,0.0,9.333333333333334,14.789671359889091,18.0,10.75,0.08333333333333333,11.666666666666666,0.5,7.244897959183674,0.20408163265306123,0.7088461538461548,-0.07130952380952381,,,,0,0,
2025,16,max_verstappen,red_bull,monza,5.793,11,53,25.0,0.0,3.7458333333333336,0.4222222222222222,3.75,0.4166666666666667,0.16666666666666666,17.333333333333332,17.577386128368303,20.0,3.6666666666666665,0.5277777777777778,3.6666666666666665,0.9722222222222222,8.211267605633802,0.2676056338028169,-6.291153846153845,0.26202380952380955,,,,0,0,
2025,16,tsunoda,red_bull,monza,5.793,11,53,25.0,0.0,12.915119047619047,0.0,12.916666666666666,0.0,0.0,6.333333333333334,17.275901778547563,14.0,12.885714285714286,0.0,14.666666666666666,0.34285714285714286,8.211267605633802,0.2676056338028169,2.875512820512821,-0.15464285714285714,,,,0,0,
2025,16,albon,williams,monza,5.793,11,53,25.0,0.0,10.195135746606333,0.0,10.076923076923077,0.0,0.0,10.666666666666666,16.193494456086416,16.0,12.441176470588236,0.0,10.333333333333334,0.38235294117647056,10.088235294117647,0.1323529411764706,0.03576923076923144,-0.15464285714285714,,,,0,0,
2025,16,sainz,williams,monza,5.793,11,53,25.0,0.0,11.786764705882351,0.01323529411764706,12.0,0.0,0.0,7.666666666666666,15.718191175711867,20.0,7.735294117647059,0.2647058823529412,13.333333333333334,0.7647058823529411,10.088235294117647,0.1323529411764706,1.9588461538461548,-0.15464285714285714,,,,0,0,
2025,16,hulkenberg,kick_sauber,monza,5.793,11,53,25.0,0.0,10.99705882352941,0.08063725490196078,11.0,0.08333333333333333,0.0,13.0,17.299539942847495,18.0,10.941176470588236,0.029411764705882353,8.0,0.4411764705882353,12.085106382978724,0.02127659574468085,0.9588461538461548,-0.07130952380952381,,,,0,0,
2025,16,bortoleto,kick_sauber,monza,5.793,11,53,25.0,0.0,15.076923076923077,0.0,15.076923076923077,0.0,0.0,9.333333333333334,17.360825678317987,13.0,15.076923076923077,0.0,11.666666666666666,0.15384615384615385,12.085106382978724,0.02127659574468085,5.035769230769231,-0.15464285714285714,,,,0,0,
2025,16,lawson,rb,monza,5.793,11,53,25.0,0.0,12.926388888888887,0.0,12.916666666666666,0.0,0.0,10.0,17.136309461775774,15.0,13.11111111111111,0.0,11.0,0.2777777777777778,12.533333333333333,0.0,2.875512820512821,-0.15464285714285714,,,,0,0,
2025,16,hadjar,rb,monza,5.793,11,53,25.0,0.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,4.666666666666668,16.77166842847112,15.0,11.666666666666666,0.0,16.333333333333332,0.4166666666666667,12.533333333333333,0.0,1.6255128205128209,-0.15464285714285714,,,,0,0,
2025,16,stroll,aston_martin,monza,5.793,11,53,25.0,0.0,13.810238095238097,0.0,13.833333333333334,0.0,0.0,9.333333333333334,17.036299157384867,15.0,13.371428571428572,0.0,11.666666666666666,0.2571428571428571,12.180555555555555,0.0,3.7921794871794887,-0.15464285714285714,,,,0,0,
2025,16,alonso,aston_martin,monza,5.793,11,53,25.0,0.0,12.61039501039501,0.0,12.692307692307692,0.0,0.0,10.0,16.87725855807122,16.0,11.054054054054054,0.0,11.0,0.4864864864864865,12.180555555555555,0.0,2.6511538461538464,-0.15464285714285714,,,,0,0,
2025,16,ocon,haas,monza,5.793,11,53,25.0,0.0,12.336425339366516,0.0014705882352941176,12.307692307692308,0.0,0.0,8.333333333333334,17.024585358905632,19.0,12.882352941176471,0.029411764705882353,12.666666666666666,0.29411764705882354,12.62,0.02,2.266538461538463,-0.15464285714285714,,,,0,0,
2025,16,bearman,haas,monza,5.793,11,53,25.0,0.0,12.587740384615383,0.0,12.615384615384615,0.0,0.0,10.0,17.724459332161075,14.0,12.0625,0.0,11.0,0.3125,12.62,0.02,2.5742307692307698,-0.15464285714285714,,,,0,0,
2025,16,gasly,alpine,monza,5.793,11,53,25.0,0.0,11.743939393939394,0.0015151515151515154,11.727272727272727,0.0,0.0,11.333333333333334,16.721131911216226,18.0,12.06060606060606,0.030303030303030304,9.666666666666666,0.3939393939393939,12.595744680851064,0.02127659574468085,1.6861188811188814,-0.15464285714285714,,,,0,0,
2025,16,colapinto,alpine,monza,5.793,11,53,25.0,0.0,15.101190476190474,0.0,15.166666666666666,0.0,0.0,5.333333333333334,17.768969136705678,13.0,13.857142857142858,0.0,15.666666666666666,0.14285714285714285,12.595744680851064,0.02127659574468085,5.125512820512821,-0.15464285714285714,,,,0,0,
2025,17,piastri,mclaren,baku,6.003,20,51,25.0,0.0,2.5479209979209982,0.8295218295218294,2.4615384615384617,0.8461538461538461,0.46153846153846156,19.333333333333332,17.919254799404698,20.0,4.1891891891891895,0.5135135135135135,1.6666666666666667,0.972972972972973,4.04054054054054,0.581081081081081,-7.292241300366301,0.6942788461538462,,,,0,0,
2025,17,norris,mclaren,baku,6.003,20,51,25.0,0.0,3.1907484407484406,0.8362785862785862,3.1538461538461537,0.8461538461538461,0.3076923076923077,19.666666666666668,16.778469315364234,20.0,3.891891891891892,0.6486486486486487,1.3333333333333333,0.9459459459459459,4.04054054054054,0.581081081081081,-6.59993360805861,0.6942788461538462,,,,0,0,
2025,17,leclerc,ferrari,baku,6.003,20,51,25.0,0.0,5.145833333333333,0.42083333333333334,5.166666666666667,0.4166666666666667,0.0,14.333333333333332,17.069351198593292,20.0,4.75,0.5,6.666666666666667,0.8888888888888888,5.507042253521127,0.323943661971831,-4.587113095238096,0.26479166666666665,,,,0,0,
2025,17,hamilton,ferrari,baku,6.003,20,51,25.0,0.0,6.09345238095238,0.007142857142857143,6.083333333333333,0.0,0.0,16.0,17.687177952867618,20.0,6.285714285714286,0.14285714285714285,5.0,0.9428571428571428,5.507042253521127,0.323943661971831,-3.67044642857143,-0.151875,,,,0,0,
2025,17,russell,mercedes,baku,6.003,20,51,25.0,0.0,4.982328482328483,0.3775467775467775,4.923076923076923,0.38461538461538464,0.07692307692307693,14.333333333333332,16.57919198069589,20.0,6.108108108108108,0.24324324324324326,6.666666666666667,0.8918918918918919,7.244897959183674,0.20408163265306123,-4.83070283882784,0.23274038461538463,,,,0,0,
2025,17,antonelli,mercedes,baku,6.003,20,51,25.0,0.0,10.75,0.08333333333333333,10.75,0.08333333333333333,0.0,9.333333333333334,14.789671359889091,18.0,10.75,0.08333333333333333,11.666666666666666,0.5,7.244897959183674,0.20408163265306123,0.996220238095237,-0.06854166666666668,,,,0,0,
2025,17,max_verstappen,red_bull,baku,6.003,20,51,25.0,0.0,3.7458333333333336,0.4222222222222222,3.75,0.4166666666666667,0.16666666666666666,17.333333333333332,17.577386128368303,20.0,3.6666666666666665,0.5277777777777778,3.6666666666666665,0.9722222222222222,8.211267605633802,0.2676056338028169,-6.003779761904763,0.26479166666666665,,,,0,0,
2025,17,tsunoda,red_bull,baku,6.003,20,51,25.0,0.0,12.915119047619047,0.0,12.916666666666666,0.0,0.0,6.333333333333334,17.275901778547563,14.0,12.885714285714286,0.0,14.666666666666666,0.34285714285714286,8.211267605633802,0.2676056338028169,3.162886904761903,-0.151875,,,,0,0,
2025,17,albon,williams,baku,6.003,20,51,25.0,0.0,10.195135746606333,0.0,10.076923076923077,0.0,0.0,10.666666666666666,16.193494456086416,16.0,12.441176470588236,0.0,10.333333333333334,0.38235294117647056,10.088235294117647,0.1323529411764706,0.3231433150183136,-0.151875,,,,0,0,
2025,17,sainz,williams,baku,6.003,20,51,25.0,0.0,11.786764705882351,0.01323529411764706,12.0,0.0,0.0,7.666666666666666,15.718191175711867,20.0,7.735294117647059,0.2647058823529412,13.333333333333334,0.7647058823529411,10.088235294117647,0.1323529411764706,2.246220238095237,-0.151875,,,,0,0,
2025,17,hulkenberg,kick_sauber,baku,6.003,20,51,25.0,0.0,10.99705882352941,0.08063725490196078,11.0,0.08333333333333333,0.0,13.0,17.299539942847495,18.0,10.941176470588236,0.029411764705882353,8.0,0.4411764705882353,12.085106382978724,0.02127659574468085,1.246220238095237,-0.06854166666666668,,,,0,0,
2025,17,bortoleto,kick_sauber,baku,6.003,20,51,25.0,0.0,15.076923076923077,0.0,15.076923076923077,0.0,0.0,9.333333333333334,17.360825678317987,13.0,15.076923076923077,0.0,11.666666666666666,0.15384615384615385,12.085106382978724,0.02127659574468085,5.323143315018314,-0.151875,,,,0,0,
2025,17,lawson,rb,baku,6.003,20,51,25.0,0.0,12.926388888888887,0.0,12.916666666666666,0.0,0.0,10.0,17.136309461775774,15.0,13.11111111111111,0.0,11.0,0.2777777777777778,12.533333333333333,0.0,3.162886904761903,-0.151875,,,,0,0,
2025,17,hadjar,rb,baku,6.003,20,51,25.0,0.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,4.666666666666668,16.77166842847112,15.0,11.666666666666666,0.0,16.333333333333332,0.4166666666666667,12.533333333333333,0.0,1.912886904761903,-0.151875,,,,0,0,
2025,17,stroll,aston_martin,baku,6.003,20,51,25.0,0.0,13.810238095238097,0.0,13.833333333333334,0.0,0.0,9.333333333333334,17.036299157384867,15.0,13.371428571428572,0.0,11.666666666666666,0.2571428571428571,12.180555555555555,0.0,4.079553571428571,-0.151875,,,,0,0,
2025,17,alonso,aston_martin,baku,6.003,20,51,25.0,0.0,12.61039501039501,0.0,12.692307692307692,0.0,0.0,10.0,16.87725855807122,16.0,11.054054054054054,0.0,11.0,0.4864864864864865,12.180555555555555,0.0,2.9385279304029286,-0.151875,,,,0,0,
2025,17,ocon,haas,baku,6.003,20,51,25.0,0.0,12.336425339366516,0.0014705882352941176,12.307692307692308,0.0,0.0,8.333333333333334,17.024585358905632,19.0,12.882352941176471,0.029411764705882353,12.666666666666666,0.29411764705882354,12.62,0.02,2.5539125457875453,-0.151875,,,,0,0,
2025,17,bearman,haas,baku,6.003,20,51,25.0,0.0,12.587740384615383,0.0,12.615384615384615,0.0,0.0,10.0,17.724459332161075,14.0,12.0625,0.0,11.0,0.3125,12.62,0.02,2.861604853479852,-0.151875,,,,0,0,
2025,17,gasly,alpine,baku,6.003,20,51,25.0,0.0,11.743939393939394,0.0015151515151515154,11.727272727272727,0.0,0.0,11.333333333333334,16.721131911216226,18.0,12.06060606060606,0.030303030303030304,9.666666666666666,0.3939393939393939,12.595744680851064,0.02127659574468085,1.9734929653679636,-0.151875,,,,0,0,
2025,17,colapinto,alpine,baku,6.003,20,51,25.0,0.0,15.101190476190474,0.0,15.166666666666666,0.0,0.0,5.333333333333334,17.768969136705678,13.0,13.857142857142858,0.0,15.666666666666666,0.14285714285714285,12.595744680851064,0.02127659574468085,5.412886904761903,-0.151875,,,,0,0,
2025,18,piastri,mclaren,marina_bay,5.063,23,61,25.0,0.0,2.5479209979209982,0.8295218295218294,2.4615384615384617,0.8461538461538461,0.46153846153846156,19.333333333333332,17.919254799404698,20.0,4.1891891891891895,0.5135135135135135,1.6666666666666667,0.972972972972973,4.04054054054054,0.581081081081081,-7.55862085218703,0.6944994343891402,,,,0,0,
2025,18,norris,mclaren,marina_bay,5.063,23,61,25.0,0.0,3.1907484407484406,0.8362785862785862,3.1538461538461537,0.8461538461538461,0.3076923076923077,19.666666666666668,16.778469315364234,20.0,3.891891891891892,0.6486486486486487,1.3333333333333333,0.9459459459459459,4.04054054054054,0.581081081081081,-6.866313159879338,0.6944994343891402,,,,0,0,
2025,18,leclerc,ferrari,marina_bay,5.063,23,61,25.0,0.0,5.145833333333333,0.42083333333333334,5.166666666666667,0.4166666666666667,0.0,14.333333333333332,17.069351198593292,20.0,4.75,0.5,6.666666666666667,0.8888888888888888,5.507042253521127,0.323943661971831,-4.853492647058824,0.2650122549019608,,,,0,0,
2025,18,hamilton,ferrari,marina_bay,5.063,23,61,25.0,0.0,6.09345238095238,0.007142857142857143,6.083333333333333,0.0,0.0,16.0,17.687177952867618,20.0,6.285714285714286,0.14285714285714285,5.0,0.9428571428571428,5.507042253521127,0.323943661971831,-3.9368259803921584,-0.1516544117647059,,,,0,0,
